config,run_id,model_family,source,run_type,gpu,status,train_batch_size,eval_batch_size,gradient_accumulation_steps,effective_train_batch_size,batch_accum_profile,configured_max_epochs,final_epoch,validations_per_epoch,final_validation_index,final_validation_phase,checkpoint_label,early_stopping_disabled,swanlab_url,swanlab_run_dir,launch_id,elapsed_sec,wall_clock,oom,observed_peak_memory_used_mib,peak_memory_total_mib,gpu_name,gpu_compute_capability,fallback_from_profiles,source_analysis_dir,seed,data_seed,num_heads,expand_v,use_gate,use_short_conv,conv_size,dynamic_state_capacity,trainable_params,dtype_policy,outer_model_dtype,hidden_states_dtype,kernel_q_dtype,kernel_k_dtype,kernel_v_dtype,kernel_beta_dtype,kernel_g_dtype,kernel_input_dtype,dtype_comparison_scope,validation_index,validation_phase,approx_epoch,raw_epoch_index,slice_group,slice,metric,value
gdn-h2-ev4-usegate0-s123-d123,gdn-usegate0-h2-ev4-s123-d123-noearly4ep,gdn,20260519_rank_gdn_capacity_up,rank_or_capacity_up,0,completed,128,32,2,256,128x2,4,4,2,8,epoch_end,epoch4_noearly_b128_ga2,True,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/ftzd5ffamkd9k8z6ozmul,/home/lyj/mnt/project/zoology/swanlog/run-20260519_113130-ftzd5ffamkd9k8z6ozmul,flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev4-s123-b128-ga2-eb32-2026-05-19-11-31-25,791.2761921640486,00:13:11,False,5047,11264,NVIDIA GeForce RTX 2080 Ti,7.5,,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev4-s123-b128-ga2-eb32-2026-05-19-11-31-25/gdn-usegate0-h2-ev4-s123-d123-noearly4ep,123,123,2,4,False,True,4,32768,1234566,GDN_KERNEL_DTYPE=float32,float32,float32,float32,float32,float32,float32,float32,float32,float32_only,1,mid_epoch,0.5,0,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.05867578125
gdn-h2-ev4-usegate0-s123-d123,gdn-usegate0-h2-ev4-s123-d123-noearly4ep,gdn,20260519_rank_gdn_capacity_up,rank_or_capacity_up,0,completed,128,32,2,256,128x2,4,4,2,8,epoch_end,epoch4_noearly_b128_ga2,True,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/ftzd5ffamkd9k8z6ozmul,/home/lyj/mnt/project/zoology/swanlog/run-20260519_113130-ftzd5ffamkd9k8z6ozmul,flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev4-s123-b128-ga2-eb32-2026-05-19-11-31-25,791.2761921640486,00:13:11,False,5047,11264,NVIDIA GeForce RTX 2080 Ti,7.5,,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev4-s123-b128-ga2-eb32-2026-05-19-11-31-25/gdn-usegate0-h2-ev4-s123-d123-noearly4ep,123,123,2,4,False,True,4,32768,1234566,GDN_KERNEL_DTYPE=float32,float32,float32,float32,float32,float32,float32,float32,float32,float32_only,2,epoch_end,1.0,0,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.42470703125
gdn-h2-ev4-usegate0-s123-d123,gdn-usegate0-h2-ev4-s123-d123-noearly4ep,gdn,20260519_rank_gdn_capacity_up,rank_or_capacity_up,0,completed,128,32,2,256,128x2,4,4,2,8,epoch_end,epoch4_noearly_b128_ga2,True,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/ftzd5ffamkd9k8z6ozmul,/home/lyj/mnt/project/zoology/swanlog/run-20260519_113130-ftzd5ffamkd9k8z6ozmul,flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev4-s123-b128-ga2-eb32-2026-05-19-11-31-25,791.2761921640486,00:13:11,False,5047,11264,NVIDIA GeForce RTX 2080 Ti,7.5,,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev4-s123-b128-ga2-eb32-2026-05-19-11-31-25/gdn-usegate0-h2-ev4-s123-d123-noearly4ep,123,123,2,4,False,True,4,32768,1234566,GDN_KERNEL_DTYPE=float32,float32,float32,float32,float32,float32,float32,float32,float32,float32_only,3,mid_epoch,1.5,1,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.505875
gdn-h2-ev4-usegate0-s123-d123,gdn-usegate0-h2-ev4-s123-d123-noearly4ep,gdn,20260519_rank_gdn_capacity_up,rank_or_capacity_up,0,completed,128,32,2,256,128x2,4,4,2,8,epoch_end,epoch4_noearly_b128_ga2,True,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/ftzd5ffamkd9k8z6ozmul,/home/lyj/mnt/project/zoology/swanlog/run-20260519_113130-ftzd5ffamkd9k8z6ozmul,flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev4-s123-b128-ga2-eb32-2026-05-19-11-31-25,791.2761921640486,00:13:11,False,5047,11264,NVIDIA GeForce RTX 2080 Ti,7.5,,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev4-s123-b128-ga2-eb32-2026-05-19-11-31-25/gdn-usegate0-h2-ev4-s123-d123-noearly4ep,123,123,2,4,False,True,4,32768,1234566,GDN_KERNEL_DTYPE=float32,float32,float32,float32,float32,float32,float32,float32,float32,float32_only,4,epoch_end,2.0,1,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.57333984375
gdn-h2-ev4-usegate0-s123-d123,gdn-usegate0-h2-ev4-s123-d123-noearly4ep,gdn,20260519_rank_gdn_capacity_up,rank_or_capacity_up,0,completed,128,32,2,256,128x2,4,4,2,8,epoch_end,epoch4_noearly_b128_ga2,True,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/ftzd5ffamkd9k8z6ozmul,/home/lyj/mnt/project/zoology/swanlog/run-20260519_113130-ftzd5ffamkd9k8z6ozmul,flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev4-s123-b128-ga2-eb32-2026-05-19-11-31-25,791.2761921640486,00:13:11,False,5047,11264,NVIDIA GeForce RTX 2080 Ti,7.5,,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev4-s123-b128-ga2-eb32-2026-05-19-11-31-25/gdn-usegate0-h2-ev4-s123-d123-noearly4ep,123,123,2,4,False,True,4,32768,1234566,GDN_KERNEL_DTYPE=float32,float32,float32,float32,float32,float32,float32,float32,float32,float32_only,5,mid_epoch,2.5,2,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.61152734375
gdn-h2-ev4-usegate0-s123-d123,gdn-usegate0-h2-ev4-s123-d123-noearly4ep,gdn,20260519_rank_gdn_capacity_up,rank_or_capacity_up,0,completed,128,32,2,256,128x2,4,4,2,8,epoch_end,epoch4_noearly_b128_ga2,True,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/ftzd5ffamkd9k8z6ozmul,/home/lyj/mnt/project/zoology/swanlog/run-20260519_113130-ftzd5ffamkd9k8z6ozmul,flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev4-s123-b128-ga2-eb32-2026-05-19-11-31-25,791.2761921640486,00:13:11,False,5047,11264,NVIDIA GeForce RTX 2080 Ti,7.5,,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev4-s123-b128-ga2-eb32-2026-05-19-11-31-25/gdn-usegate0-h2-ev4-s123-d123-noearly4ep,123,123,2,4,False,True,4,32768,1234566,GDN_KERNEL_DTYPE=float32,float32,float32,float32,float32,float32,float32,float32,float32,float32_only,6,epoch_end,3.0,2,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.64785546875
gdn-h2-ev4-usegate0-s123-d123,gdn-usegate0-h2-ev4-s123-d123-noearly4ep,gdn,20260519_rank_gdn_capacity_up,rank_or_capacity_up,0,completed,128,32,2,256,128x2,4,4,2,8,epoch_end,epoch4_noearly_b128_ga2,True,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/ftzd5ffamkd9k8z6ozmul,/home/lyj/mnt/project/zoology/swanlog/run-20260519_113130-ftzd5ffamkd9k8z6ozmul,flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev4-s123-b128-ga2-eb32-2026-05-19-11-31-25,791.2761921640486,00:13:11,False,5047,11264,NVIDIA GeForce RTX 2080 Ti,7.5,,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev4-s123-b128-ga2-eb32-2026-05-19-11-31-25/gdn-usegate0-h2-ev4-s123-d123-noearly4ep,123,123,2,4,False,True,4,32768,1234566,GDN_KERNEL_DTYPE=float32,float32,float32,float32,float32,float32,float32,float32,float32,float32_only,7,mid_epoch,3.5,3,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.661296875
gdn-h2-ev4-usegate0-s123-d123,gdn-usegate0-h2-ev4-s123-d123-noearly4ep,gdn,20260519_rank_gdn_capacity_up,rank_or_capacity_up,0,completed,128,32,2,256,128x2,4,4,2,8,epoch_end,epoch4_noearly_b128_ga2,True,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/ftzd5ffamkd9k8z6ozmul,/home/lyj/mnt/project/zoology/swanlog/run-20260519_113130-ftzd5ffamkd9k8z6ozmul,flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev4-s123-b128-ga2-eb32-2026-05-19-11-31-25,791.2761921640486,00:13:11,False,5047,11264,NVIDIA GeForce RTX 2080 Ti,7.5,,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev4-s123-b128-ga2-eb32-2026-05-19-11-31-25/gdn-usegate0-h2-ev4-s123-d123-noearly4ep,123,123,2,4,False,True,4,32768,1234566,GDN_KERNEL_DTYPE=float32,float32,float32,float32,float32,float32,float32,float32,float32,float32_only,8,epoch_end,4.0,3,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.66812109375
gdn-h2-ev4-usegate0-s123-d123,gdn-usegate0-h2-ev4-s123-d123-noearly4ep,gdn,20260519_rank_gdn_capacity_up,rank_or_capacity_up,0,completed,128,32,2,256,128x2,4,4,2,8,epoch_end,epoch4_noearly_b128_ga2,True,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/ftzd5ffamkd9k8z6ozmul,/home/lyj/mnt/project/zoology/swanlog/run-20260519_113130-ftzd5ffamkd9k8z6ozmul,flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev4-s123-b128-ga2-eb32-2026-05-19-11-31-25,791.2761921640486,00:13:11,False,5047,11264,NVIDIA GeForce RTX 2080 Ti,7.5,,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev4-s123-b128-ga2-eb32-2026-05-19-11-31-25/gdn-usegate0-h2-ev4-s123-d123-noearly4ep,123,123,2,4,False,True,4,32768,1234566,GDN_KERNEL_DTYPE=float32,float32,float32,float32,float32,float32,float32,float32,float32,float32_only,1,mid_epoch,0.5,0,num_kv_pairs,32,valid/num_kv_pairs/accuracy-32,0.94975
gdn-h2-ev4-usegate0-s123-d123,gdn-usegate0-h2-ev4-s123-d123-noearly4ep,gdn,20260519_rank_gdn_capacity_up,rank_or_capacity_up,0,completed,128,32,2,256,128x2,4,4,2,8,epoch_end,epoch4_noearly_b128_ga2,True,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/ftzd5ffamkd9k8z6ozmul,/home/lyj/mnt/project/zoology/swanlog/run-20260519_113130-ftzd5ffamkd9k8z6ozmul,flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev4-s123-b128-ga2-eb32-2026-05-19-11-31-25,791.2761921640486,00:13:11,False,5047,11264,NVIDIA GeForce RTX 2080 Ti,7.5,,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev4-s123-b128-ga2-eb32-2026-05-19-11-31-25/gdn-usegate0-h2-ev4-s123-d123-noearly4ep,123,123,2,4,False,True,4,32768,1234566,GDN_KERNEL_DTYPE=float32,float32,float32,float32,float32,float32,float32,float32,float32,float32_only,2,epoch_end,1.0,0,num_kv_pairs,32,valid/num_kv_pairs/accuracy-32,0.9999375
gdn-h2-ev4-usegate0-s123-d123,gdn-usegate0-h2-ev4-s123-d123-noearly4ep,gdn,20260519_rank_gdn_capacity_up,rank_or_capacity_up,0,completed,128,32,2,256,128x2,4,4,2,8,epoch_end,epoch4_noearly_b128_ga2,True,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/ftzd5ffamkd9k8z6ozmul,/home/lyj/mnt/project/zoology/swanlog/run-20260519_113130-ftzd5ffamkd9k8z6ozmul,flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev4-s123-b128-ga2-eb32-2026-05-19-11-31-25,791.2761921640486,00:13:11,False,5047,11264,NVIDIA GeForce RTX 2080 Ti,7.5,,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev4-s123-b128-ga2-eb32-2026-05-19-11-31-25/gdn-usegate0-h2-ev4-s123-d123-noearly4ep,123,123,2,4,False,True,4,32768,1234566,GDN_KERNEL_DTYPE=float32,float32,float32,float32,float32,float32,float32,float32,float32,float32_only,3,mid_epoch,1.5,1,num_kv_pairs,32,valid/num_kv_pairs/accuracy-32,1.0
gdn-h2-ev4-usegate0-s123-d123,gdn-usegate0-h2-ev4-s123-d123-noearly4ep,gdn,20260519_rank_gdn_capacity_up,rank_or_capacity_up,0,completed,128,32,2,256,128x2,4,4,2,8,epoch_end,epoch4_noearly_b128_ga2,True,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/ftzd5ffamkd9k8z6ozmul,/home/lyj/mnt/project/zoology/swanlog/run-20260519_113130-ftzd5ffamkd9k8z6ozmul,flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev4-s123-b128-ga2-eb32-2026-05-19-11-31-25,791.2761921640486,00:13:11,False,5047,11264,NVIDIA GeForce RTX 2080 Ti,7.5,,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev4-s123-b128-ga2-eb32-2026-05-19-11-31-25/gdn-usegate0-h2-ev4-s123-d123-noearly4ep,123,123,2,4,False,True,4,32768,1234566,GDN_KERNEL_DTYPE=float32,float32,float32,float32,float32,float32,float32,float32,float32,float32_only,4,epoch_end,2.0,1,num_kv_pairs,32,valid/num_kv_pairs/accuracy-32,1.0
gdn-h2-ev4-usegate0-s123-d123,gdn-usegate0-h2-ev4-s123-d123-noearly4ep,gdn,20260519_rank_gdn_capacity_up,rank_or_capacity_up,0,completed,128,32,2,256,128x2,4,4,2,8,epoch_end,epoch4_noearly_b128_ga2,True,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/ftzd5ffamkd9k8z6ozmul,/home/lyj/mnt/project/zoology/swanlog/run-20260519_113130-ftzd5ffamkd9k8z6ozmul,flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev4-s123-b128-ga2-eb32-2026-05-19-11-31-25,791.2761921640486,00:13:11,False,5047,11264,NVIDIA GeForce RTX 2080 Ti,7.5,,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev4-s123-b128-ga2-eb32-2026-05-19-11-31-25/gdn-usegate0-h2-ev4-s123-d123-noearly4ep,123,123,2,4,False,True,4,32768,1234566,GDN_KERNEL_DTYPE=float32,float32,float32,float32,float32,float32,float32,float32,float32,float32_only,5,mid_epoch,2.5,2,num_kv_pairs,32,valid/num_kv_pairs/accuracy-32,1.0
gdn-h2-ev4-usegate0-s123-d123,gdn-usegate0-h2-ev4-s123-d123-noearly4ep,gdn,20260519_rank_gdn_capacity_up,rank_or_capacity_up,0,completed,128,32,2,256,128x2,4,4,2,8,epoch_end,epoch4_noearly_b128_ga2,True,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/ftzd5ffamkd9k8z6ozmul,/home/lyj/mnt/project/zoology/swanlog/run-20260519_113130-ftzd5ffamkd9k8z6ozmul,flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev4-s123-b128-ga2-eb32-2026-05-19-11-31-25,791.2761921640486,00:13:11,False,5047,11264,NVIDIA GeForce RTX 2080 Ti,7.5,,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev4-s123-b128-ga2-eb32-2026-05-19-11-31-25/gdn-usegate0-h2-ev4-s123-d123-noearly4ep,123,123,2,4,False,True,4,32768,1234566,GDN_KERNEL_DTYPE=float32,float32,float32,float32,float32,float32,float32,float32,float32,float32_only,6,epoch_end,3.0,2,num_kv_pairs,32,valid/num_kv_pairs/accuracy-32,1.0
gdn-h2-ev4-usegate0-s123-d123,gdn-usegate0-h2-ev4-s123-d123-noearly4ep,gdn,20260519_rank_gdn_capacity_up,rank_or_capacity_up,0,completed,128,32,2,256,128x2,4,4,2,8,epoch_end,epoch4_noearly_b128_ga2,True,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/ftzd5ffamkd9k8z6ozmul,/home/lyj/mnt/project/zoology/swanlog/run-20260519_113130-ftzd5ffamkd9k8z6ozmul,flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev4-s123-b128-ga2-eb32-2026-05-19-11-31-25,791.2761921640486,00:13:11,False,5047,11264,NVIDIA GeForce RTX 2080 Ti,7.5,,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev4-s123-b128-ga2-eb32-2026-05-19-11-31-25/gdn-usegate0-h2-ev4-s123-d123-noearly4ep,123,123,2,4,False,True,4,32768,1234566,GDN_KERNEL_DTYPE=float32,float32,float32,float32,float32,float32,float32,float32,float32,float32_only,7,mid_epoch,3.5,3,num_kv_pairs,32,valid/num_kv_pairs/accuracy-32,1.0
gdn-h2-ev4-usegate0-s123-d123,gdn-usegate0-h2-ev4-s123-d123-noearly4ep,gdn,20260519_rank_gdn_capacity_up,rank_or_capacity_up,0,completed,128,32,2,256,128x2,4,4,2,8,epoch_end,epoch4_noearly_b128_ga2,True,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/ftzd5ffamkd9k8z6ozmul,/home/lyj/mnt/project/zoology/swanlog/run-20260519_113130-ftzd5ffamkd9k8z6ozmul,flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev4-s123-b128-ga2-eb32-2026-05-19-11-31-25,791.2761921640486,00:13:11,False,5047,11264,NVIDIA GeForce RTX 2080 Ti,7.5,,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev4-s123-b128-ga2-eb32-2026-05-19-11-31-25/gdn-usegate0-h2-ev4-s123-d123-noearly4ep,123,123,2,4,False,True,4,32768,1234566,GDN_KERNEL_DTYPE=float32,float32,float32,float32,float32,float32,float32,float32,float32,float32_only,8,epoch_end,4.0,3,num_kv_pairs,32,valid/num_kv_pairs/accuracy-32,1.0
gdn-h2-ev4-usegate0-s123-d123,gdn-usegate0-h2-ev4-s123-d123-noearly4ep,gdn,20260519_rank_gdn_capacity_up,rank_or_capacity_up,0,completed,128,32,2,256,128x2,4,4,2,8,epoch_end,epoch4_noearly_b128_ga2,True,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/ftzd5ffamkd9k8z6ozmul,/home/lyj/mnt/project/zoology/swanlog/run-20260519_113130-ftzd5ffamkd9k8z6ozmul,flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev4-s123-b128-ga2-eb32-2026-05-19-11-31-25,791.2761921640486,00:13:11,False,5047,11264,NVIDIA GeForce RTX 2080 Ti,7.5,,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev4-s123-b128-ga2-eb32-2026-05-19-11-31-25/gdn-usegate0-h2-ev4-s123-d123-noearly4ep,123,123,2,4,False,True,4,32768,1234566,GDN_KERNEL_DTYPE=float32,float32,float32,float32,float32,float32,float32,float32,float32,float32_only,1,mid_epoch,0.5,0,num_kv_pairs,4,valid/num_kv_pairs/accuracy-4,0.99475
gdn-h2-ev4-usegate0-s123-d123,gdn-usegate0-h2-ev4-s123-d123-noearly4ep,gdn,20260519_rank_gdn_capacity_up,rank_or_capacity_up,0,completed,128,32,2,256,128x2,4,4,2,8,epoch_end,epoch4_noearly_b128_ga2,True,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/ftzd5ffamkd9k8z6ozmul,/home/lyj/mnt/project/zoology/swanlog/run-20260519_113130-ftzd5ffamkd9k8z6ozmul,flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev4-s123-b128-ga2-eb32-2026-05-19-11-31-25,791.2761921640486,00:13:11,False,5047,11264,NVIDIA GeForce RTX 2080 Ti,7.5,,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev4-s123-b128-ga2-eb32-2026-05-19-11-31-25/gdn-usegate0-h2-ev4-s123-d123-noearly4ep,123,123,2,4,False,True,4,32768,1234566,GDN_KERNEL_DTYPE=float32,float32,float32,float32,float32,float32,float32,float32,float32,float32_only,2,epoch_end,1.0,0,num_kv_pairs,4,valid/num_kv_pairs/accuracy-4,1.0
gdn-h2-ev4-usegate0-s123-d123,gdn-usegate0-h2-ev4-s123-d123-noearly4ep,gdn,20260519_rank_gdn_capacity_up,rank_or_capacity_up,0,completed,128,32,2,256,128x2,4,4,2,8,epoch_end,epoch4_noearly_b128_ga2,True,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/ftzd5ffamkd9k8z6ozmul,/home/lyj/mnt/project/zoology/swanlog/run-20260519_113130-ftzd5ffamkd9k8z6ozmul,flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev4-s123-b128-ga2-eb32-2026-05-19-11-31-25,791.2761921640486,00:13:11,False,5047,11264,NVIDIA GeForce RTX 2080 Ti,7.5,,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev4-s123-b128-ga2-eb32-2026-05-19-11-31-25/gdn-usegate0-h2-ev4-s123-d123-noearly4ep,123,123,2,4,False,True,4,32768,1234566,GDN_KERNEL_DTYPE=float32,float32,float32,float32,float32,float32,float32,float32,float32,float32_only,3,mid_epoch,1.5,1,num_kv_pairs,4,valid/num_kv_pairs/accuracy-4,1.0
gdn-h2-ev4-usegate0-s123-d123,gdn-usegate0-h2-ev4-s123-d123-noearly4ep,gdn,20260519_rank_gdn_capacity_up,rank_or_capacity_up,0,completed,128,32,2,256,128x2,4,4,2,8,epoch_end,epoch4_noearly_b128_ga2,True,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/ftzd5ffamkd9k8z6ozmul,/home/lyj/mnt/project/zoology/swanlog/run-20260519_113130-ftzd5ffamkd9k8z6ozmul,flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev4-s123-b128-ga2-eb32-2026-05-19-11-31-25,791.2761921640486,00:13:11,False,5047,11264,NVIDIA GeForce RTX 2080 Ti,7.5,,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev4-s123-b128-ga2-eb32-2026-05-19-11-31-25/gdn-usegate0-h2-ev4-s123-d123-noearly4ep,123,123,2,4,False,True,4,32768,1234566,GDN_KERNEL_DTYPE=float32,float32,float32,float32,float32,float32,float32,float32,float32,float32_only,4,epoch_end,2.0,1,num_kv_pairs,4,valid/num_kv_pairs/accuracy-4,1.0
gdn-h2-ev4-usegate0-s123-d123,gdn-usegate0-h2-ev4-s123-d123-noearly4ep,gdn,20260519_rank_gdn_capacity_up,rank_or_capacity_up,0,completed,128,32,2,256,128x2,4,4,2,8,epoch_end,epoch4_noearly_b128_ga2,True,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/ftzd5ffamkd9k8z6ozmul,/home/lyj/mnt/project/zoology/swanlog/run-20260519_113130-ftzd5ffamkd9k8z6ozmul,flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev4-s123-b128-ga2-eb32-2026-05-19-11-31-25,791.2761921640486,00:13:11,False,5047,11264,NVIDIA GeForce RTX 2080 Ti,7.5,,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev4-s123-b128-ga2-eb32-2026-05-19-11-31-25/gdn-usegate0-h2-ev4-s123-d123-noearly4ep,123,123,2,4,False,True,4,32768,1234566,GDN_KERNEL_DTYPE=float32,float32,float32,float32,float32,float32,float32,float32,float32,float32_only,5,mid_epoch,2.5,2,num_kv_pairs,4,valid/num_kv_pairs/accuracy-4,1.0
gdn-h2-ev4-usegate0-s123-d123,gdn-usegate0-h2-ev4-s123-d123-noearly4ep,gdn,20260519_rank_gdn_capacity_up,rank_or_capacity_up,0,completed,128,32,2,256,128x2,4,4,2,8,epoch_end,epoch4_noearly_b128_ga2,True,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/ftzd5ffamkd9k8z6ozmul,/home/lyj/mnt/project/zoology/swanlog/run-20260519_113130-ftzd5ffamkd9k8z6ozmul,flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev4-s123-b128-ga2-eb32-2026-05-19-11-31-25,791.2761921640486,00:13:11,False,5047,11264,NVIDIA GeForce RTX 2080 Ti,7.5,,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev4-s123-b128-ga2-eb32-2026-05-19-11-31-25/gdn-usegate0-h2-ev4-s123-d123-noearly4ep,123,123,2,4,False,True,4,32768,1234566,GDN_KERNEL_DTYPE=float32,float32,float32,float32,float32,float32,float32,float32,float32,float32_only,6,epoch_end,3.0,2,num_kv_pairs,4,valid/num_kv_pairs/accuracy-4,1.0
gdn-h2-ev4-usegate0-s123-d123,gdn-usegate0-h2-ev4-s123-d123-noearly4ep,gdn,20260519_rank_gdn_capacity_up,rank_or_capacity_up,0,completed,128,32,2,256,128x2,4,4,2,8,epoch_end,epoch4_noearly_b128_ga2,True,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/ftzd5ffamkd9k8z6ozmul,/home/lyj/mnt/project/zoology/swanlog/run-20260519_113130-ftzd5ffamkd9k8z6ozmul,flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev4-s123-b128-ga2-eb32-2026-05-19-11-31-25,791.2761921640486,00:13:11,False,5047,11264,NVIDIA GeForce RTX 2080 Ti,7.5,,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev4-s123-b128-ga2-eb32-2026-05-19-11-31-25/gdn-usegate0-h2-ev4-s123-d123-noearly4ep,123,123,2,4,False,True,4,32768,1234566,GDN_KERNEL_DTYPE=float32,float32,float32,float32,float32,float32,float32,float32,float32,float32_only,7,mid_epoch,3.5,3,num_kv_pairs,4,valid/num_kv_pairs/accuracy-4,1.0
